order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
d8b5d1ea87d75046c7b453b1b128fcc3,6fac131de8408ec8e5fc464cfb07c9fc,delivered,2017-09-17 14:51:56,2017-09-17 15:05:09,2017-09-19 14:11:44,2017-09-21 13:54:04,2017-10-04 00:00:00
8a8bd4a338e17ace44431e99a2add1d2,460a1052bb04a53c2d748b89ef49f1c5,delivered,2018-05-15 21:31:55,2018-05-15 21:54:02,2018-05-17 12:40:00,2018-05-29 18:51:46,2018-06-01 00:00:00
c2ca2bb17ed706c909f7011c18b1ba98,596333805ac932042fad7eeb3f2b9362,delivered,2017-10-01 19:37:59,2017-10-03 03:56:32,2017-10-10 18:44:48,2017-10-30 17:52:19,2017-10-27 00:00:00
878c411445b7128a9715f6f06ca14bea,ab90a48c16d5533595fc9f34949a8170,delivered,2017-05-13 22:46:15,2017-05-13 22:55:13,2017-05-18 08:53:39,2017-05-30 04:35:42,2017-06-09 00:00:00
c00634be8f1613b3019605c2cc96d06b,fb66001ed80569ba8468b508e63e8129,delivered,2018-03-08 19:32:08,2018-03-08 19:49:14,2018-03-12 18:24:26,2018-03-26 19:44:45,2018-04-18 00:00:00
5e092cf7a8c77ef8b4592a9c656c498f,cad130372a8e9ca60716caf6ecd9fff6,delivered,2018-01-23 17:07:10,2018-01-24 10:31:36,2018-01-24 20:41:52,2018-01-26 15:29:02,2018-02-09 00:00:00
f01cedbfe57601b0145a8331f8289138,c239969d43647ffabd4ca8db135b7a87,delivered,2018-02-08 15:39:25,2018-02-08 16:59:20,2018-02-09 21:04:57,2018-02-19 22:04:33,2018-03-15 00:00:00
24bfe29693d0dbabd5e08b3b3bf1064c,c015a1e9dfe7e60a802b1e3bdc882e08,delivered,2017-05-22 20:40:26,2017-05-24 10:30:13,2017-05-24 11:45:56,2017-05-29 08:36:02,2017-06-22 00:00:00
4e574601fa03ae371593a005d9cc7a32,415130aa0b0c6ea42bd6aa2fc43b503a,delivered,2018-02-28 16:07:02,2018-03-03 03:20:25,2018-03-06 18:49:06,2018-03-22 16:22:59,2018-04-02 00:00:00
0d6b94a6fbdff968503c0aa3e7bffdbf,0a160d7838c9baf60991f2b623ea69ab,delivered,2017-08-07 18:51:58,2017-08-07 20:03:15,2017-08-09 14:04:35,2017-08-28 20:48:01,2017-08-31 00:00:00
2df86a1fe8ce1dbff076f3eef50a664e,9d58f19e8d5d306f2d15eb225c3adeb5,delivered,2018-02-28 18:49:29,2018-02-28 19:08:48,2018-03-05 21:56:32,2018-03-06 15:47:50,2018-03-13 00:00:00
51a6c901712ba9639464fa07a52b4fa2,3a96280db571ee2cd795421518e3fe66,delivered,2018-07-26 13:30:49,2018-07-26 14:05:59,2018-07-26 15:40:00,2018-07-27 20:42:17,2018-08-03 00:00:00
9e86f2750fb63739aa63c24a716815ab,6716e1ac019b7a47c59e604467baaf6d,delivered,2017-10-28 19:23:49,2017-10-28 19:35:09,2017-11-01 18:22:26,2017-11-15 04:58:38,2017-11-28 00:00:00
855a13de235eda92e5acdf19d0157b67,96f6f0d6c407d78a7b0df5999939c03b,delivered,2017-07-12 18:37:55,2017-07-12 18:50:17,2017-07-14 18:34:27,2017-07-17 17:44:55,2017-07-25 00:00:00
20b1d8c9683a66f9810b31604fc5f540,5257f21744aca789f334058a11c2fb42,delivered,2017-11-12 13:57:38,2017-11-12 14:10:31,2017-11-14 13:11:48,2017-11-22 22:09:11,2017-12-06 00:00:00
6be09fd2c367b8fad5b25b1315c335bb,5f0a81d48ee9e8197044530b42532849,invoiced,2017-11-27 19:38:56,2017-11-27 19:57:33,,,2017-12-21 00:00:00
4fa373aa126aea437de1bdab7e3f4179,9ba535d9f016f0b68a7fa5817b8ce979,delivered,2017-08-14 18:06:47,2017-08-15 03:43:56,2017-08-21 19:35:34,2017-08-22 23:19:49,2017-09-01 00:00:00
65272dc3f6aee70b17f962df52f16f73,46a2b8ea7034da1afc0b9999cd33d679,delivered,2018-08-01 22:41:50,2018-08-01 22:55:12,2018-08-16 09:28:00,2018-08-21 00:14:43,2018-08-23 00:00:00
802c6194741628ea426c4d7a4e55707a,42735dc9ad5d47f62eef96007363fa58,delivered,2017-04-18 13:21:52,2017-04-18 13:35:26,2017-04-20 15:47:28,2017-05-02 17:48:43,2017-05-10 00:00:00
d965c84427fa1d6daad237adfbf75554,f481cadc657dd238cf73200b92292644,delivered,2017-11-17 13:00:10,2017-11-22 02:40:02,2017-11-22 17:02:16,2017-12-01 21:38:57,2017-12-15 00:00:00
c20b8787cc61fb390fe578ddf1995933,b33f12eb84ce2fd376a58202dcbb8a67,delivered,2017-09-22 23:13:00,2017-09-26 04:04:31,2017-09-28 14:56:41,2017-10-06 19:23:22,2017-10-16 00:00:00
44699b6718b35247c4ae1e798d0ec533,b12903e05aaab54fe9fa5dfc3fc5a29e,delivered,2018-03-21 11:40:52,2018-03-21 11:55:42,2018-03-22 21:46:46,2018-04-17 00:43:28,2018-04-20 00:00:00
4db4d9eaf5fb240987ed4148caf900b9,7f3be1ea4ab67c410ab8e37634716342,delivered,2017-11-29 04:49:26,2017-11-29 04:57:25,2017-11-29 22:24:43,2017-12-06 22:38:39,2017-12-19 00:00:00
07e74b39ce62a7c6f7063b3168748191,908fefed2615ed41b2880512db12c758,delivered,2018-08-01 15:46:14,2018-08-02 15:43:58,2018-08-03 10:09:00,2018-08-06 20:28:38,2018-08-06 00:00:00
fd4787fa8be4afcbd8ba795e775cab51,fea16654c631c5cd6997fc0414c3a201,delivered,2017-01-28 17:57:35,2017-01-31 04:40:05,2017-01-31 08:39:09,2017-02-06 14:23:53,2017-03-08 00:00:00
61fa8d2ee24cc80feecf24ec94c68e8f,3aa2c129bd23bcce61a0683c4460860b,delivered,2017-04-24 14:05:45,2017-04-26 09:36:19,2017-05-09 10:26:22,2017-05-15 07:59:38,2017-05-26 00:00:00
1f18d6138f5af59adb5a379ea575d555,9e28e7712d72035236cfbd785851e4b1,delivered,2018-05-29 00:08:35,2018-05-30 02:15:21,2018-05-30 16:58:00,2018-06-12 16:38:47,2018-07-12 00:00:00
4de51073bc1cd11e85fb03f29508b308,fd650b09ca50cbec651acc566907b2b4,delivered,2018-08-06 17:14:50,2018-08-06 17:25:45,2018-08-17 11:33:00,2018-08-24 17:11:48,2018-08-29 00:00:00
fa4f63175b284248b89a46c3b7e7bc12,7c2abab8ee489e71b5c91a03f49baab3,delivered,2017-04-09 17:31:56,2017-04-09 17:45:15,2017-04-10 15:35:11,2017-04-12 15:30:00,2017-05-04 00:00:00
2d856083b0b7c9f8a7bd4f59986eafec,f95fb411cd509902774af543e8d0caf1,delivered,2018-08-12 20:53:01,2018-08-12 21:05:09,2018-08-15 14:00:00,2018-08-20 20:51:20,2018-08-29 00:00:00
f7abaa156e535f9204ac0cedab166bd0,daa4d167c907827200536489e0dc645b,delivered,2017-06-25 17:17:12,2017-06-27 04:23:18,2017-06-27 15:04:06,2017-07-03 10:12:27,2017-07-18 00:00:00
7f5a24612bec96e2005690b5b60faa26,122b566031d84d7f2b2c3ee360200e84,delivered,2018-02-27 19:21:26,2018-03-01 02:50:43,2018-03-01 21:06:30,2018-03-14 18:36:23,2018-03-26 00:00:00
0b40648d6c533ac73822cb32caf5cfa3,7010333c051d9116f2df834f27ed380f,delivered,2017-08-15 11:08:17,2017-08-15 11:35:11,2017-08-21 15:14:51,2017-09-14 20:17:02,2017-09-15 00:00:00
3619a073d29c01c4cfb83078a695f13e,e3ab1e4b898e74096cb7f50c74a0a9e5,delivered,2018-02-24 14:38:36,2018-02-27 04:31:14,2018-02-28 16:27:56,2018-03-05 17:14:29,2018-03-16 00:00:00
fb95aa20d91cfc568a3bd223c03e9eff,844fefc57b6c9a11bfa1a8eb4b1a6e2b,delivered,2018-04-28 20:14:48,2018-04-28 20:30:54,2018-05-02 14:15:00,2018-05-09 19:17:32,2018-05-24 00:00:00
be16722a27c9d9dcf7054c682b72b3f0,3a5695bdd7131d847aa186d3e219a142,delivered,2017-07-15 21:31:33,2017-07-15 21:43:38,2017-07-18 15:22:48,2017-08-01 22:04:44,2017-08-08 00:00:00
a9b40a5190a294e3d8f733c1caf32934,533363729bbb70f47f8324cc1079350a,delivered,2018-02-28 10:40:10,2018-02-28 10:55:34,2018-03-01 20:02:59,2018-03-05 19:11:43,2018-03-20 00:00:00
a27942f622b629d0c6fcc5245689454e,2fee3bd742b24eac0910410fcb57085b,delivered,2018-05-01 20:30:54,2018-05-01 21:25:44,2018-05-02 14:15:00,2018-05-11 20:54:43,2018-06-01 00:00:00
ada72a2d2e2c5621b9391b68e9cfa74b,5e8845ceb28e6e145e2ca71942e50785,delivered,2017-12-06 22:50:42,2017-12-06 23:12:47,2017-12-07 18:42:40,2017-12-27 18:06:31,2018-01-05 00:00:00
af099467911b979b79b3a49231876086,6a2896a95ecb9df4c195ac3ba4139cf7,delivered,2018-02-28 09:48:37,2018-03-01 09:55:58,2018-03-01 20:22:39,2018-03-18 16:56:33,2018-03-19 00:00:00
c9cb31bb489f9ed567f42b13d15d8d28,d6f526d5e848625b6044aeada9bef7f9,delivered,2017-05-21 20:10:48,2017-05-21 20:25:15,2017-05-22 14:28:05,2017-05-31 16:32:52,2017-06-26 00:00:00
56173a7cc04c8e7350ec2fc647c912cf,d3c58deab42f2cd260f84d6f6a3d7769,delivered,2018-04-02 17:57:34,2018-04-04 03:10:30,2018-04-04 17:58:44,2018-04-06 17:45:34,2018-04-12 00:00:00
9d812ac753da7008021863feabbd291a,865564d43efdb4ace7fee99697e74e7e,delivered,2017-12-03 19:47:05,2017-12-03 19:57:24,2017-12-04 23:41:49,2017-12-11 18:48:48,2017-12-27 00:00:00
fd98db0c60caa964759465417876e390,887fa8c54c01aeec56fb2ed2f44d533c,delivered,2018-06-11 11:52:05,2018-06-11 12:22:38,2018-06-11 14:14:00,2018-06-20 21:54:29,2018-07-12 00:00:00
b981e23277787bf0b0f6055ee85a22ac,fe1b16c1d48fd1f7318eeb68ee25bf59,delivered,2018-02-26 19:33:50,2018-02-26 20:09:24,2018-02-28 18:13:28,2018-03-06 21:21:58,2018-03-20 00:00:00
9aab0bd41ca1b740b564ea50fd2440ed,c100ccb56a508a6c51e0356f2acd003d,delivered,2017-11-27 13:57:46,2017-11-27 14:19:48,2017-11-27 22:10:23,2017-11-29 22:05:31,2017-12-11 00:00:00
ff1a5ab32e4131d647fa856bee2d4ff5,cabbefcde0d172ce74bc7fd88aea6664,delivered,2018-03-15 16:38:43,2018-03-15 16:50:44,2018-03-20 13:47:19,2018-04-22 18:19:49,2018-04-10 00:00:00
2e612a3508e4bce75344e6bfb68f28e0,06deea7d56068efd37c65f8daff0e03b,delivered,2018-02-11 21:38:24,2018-02-11 21:50:27,2018-02-14 15:56:50,2018-02-22 20:33:28,2018-03-07 00:00:00
a229af912d66e534353b1fa59daef44b,8541728bf74c0f7a3277c15c4950a994,unavailable,2017-10-27 10:04:29,2017-10-27 10:31:06,,,2017-11-22 00:00:00
b4d6bee8b34f0daf1309fc764051cce5,b87ab7515bb1025b80d8f9bc5c860f83,delivered,2018-04-08 21:25:05,2018-04-08 21:35:15,2018-04-09 15:55:22,2018-04-20 17:29:54,2018-05-07 00:00:00
91c7af31bbff981f2530987c8d5d5ae2,01295bcfd2311c7b510c4c697f82b6be,delivered,2017-09-17 19:18:54,2017-09-17 19:30:22,2017-09-19 16:18:59,2017-10-13 11:42:21,2017-10-05 00:00:00
bc5089284951e16d020460e18de85fad,0d4a5cdbedc3aa83305c5d5ea18a19de,delivered,2018-03-24 12:10:07,2018-03-24 12:27:28,2018-03-26 20:42:44,2018-03-27 22:48:49,2018-04-06 00:00:00
4fd47db0e1bb9f59384ff16f8d533f80,bba44caabdf148a7ef93ab803e011c58,delivered,2018-03-14 11:47:59,2018-03-14 12:28:18,2018-03-15 16:46:36,2018-04-11 19:12:53,2018-04-17 00:00:00
fddbb434bce33723969c0d1950649dbd,15aa00d0e958881f93b3cbd18eeee820,delivered,2018-04-24 23:17:50,2018-04-24 23:30:21,2018-04-25 11:45:00,2018-04-26 18:26:49,2018-05-08 00:00:00
6cd30de23ae80f0c8c7439acece7ecd5,d4ef7f273c01134ab9dbdde58bca08c0,delivered,2018-01-23 00:05:39,2018-01-23 00:15:17,2018-01-23 15:57:12,2018-02-16 23:26:36,2018-02-20 00:00:00
bdf4423bf60eac03b6786ebd0e507cc1,0040b00970e2139e8c43b647c0da5305,delivered,2017-01-26 23:10:07,2017-01-26 23:25:14,2017-02-06 11:54:30,2017-02-15 15:27:48,2017-02-20 00:00:00
f54985d5e0aa25e89765a7f3c1d7c445,17d871c2a8aaebdb6d8b7dc48398afae,delivered,2017-04-15 11:10:07,2017-04-15 11:25:14,2017-04-20 13:46:00,2017-05-05 13:49:59,2017-05-12 00:00:00
34d9e89f7b783901742e22fdbd182a59,e0ab3a35e656478daf236f8b78091496,delivered,2018-05-09 19:00:46,2018-05-10 18:57:41,2018-05-11 14:19:00,2018-05-17 19:48:47,2018-06-04 00:00:00
1d699c4fd2ee485c965116e9c3fae0b3,b353576acb75a31101c682a70e89e6bd,delivered,2017-08-21 22:04:27,2017-08-21 22:15:08,2017-08-23 13:53:24,2017-08-28 18:45:59,2017-09-14 00:00:00
be8e82214fcaada34c6b645f54e20737,a85209e61b86457b6c628e4da9f2e488,delivered,2017-11-24 22:28:27,2017-11-28 03:46:16,2017-11-29 18:59:01,2018-01-08 17:35:24,2017-12-18 00:00:00
b7cf59f6158a9fd83ee0c75e95c65af0,c4b3853cb43c44b695d2b86cb2b0b9b4,delivered,2018-02-17 13:51:32,2018-02-17 14:07:54,2018-02-21 21:34:14,2018-02-27 13:39:11,2018-03-06 00:00:00
b06ebf1a46fc060c183c59b092ce49ee,3086654455e8ed4401d93f2af816d8b3,delivered,2018-03-16 21:17:17,2018-03-16 21:30:37,2018-03-21 20:37:42,2018-03-29 22:54:22,2018-04-04 00:00:00
43bf8ef114cb9b805735d15447abbc94,dc83ffd29dd6cea0fa7b7cca9eeede05,delivered,2018-06-01 21:48:43,2018-06-01 22:11:02,2018-06-11 13:49:00,2018-06-14 21:21:40,2018-07-20 00:00:00
76d3da933ea02dff5b27a64415350c37,37c3aedbb5e47029dfacc96860f24058,delivered,2017-10-22 22:00:35,2017-10-24 06:36:45,2017-10-27 21:17:54,2017-11-06 19:54:55,2017-11-16 00:00:00
67e7cace5deab160cedd95c80e6f60a8,58a02b0700dd28cd6317626512912c3f,delivered,2017-07-17 22:42:24,2017-07-20 13:43:32,2017-07-21 17:52:16,2017-07-27 18:35:33,2017-08-10 00:00:00
2430b57b60423269e56d188b55d8eec7,11c166946c235b3cd5b1fc3fdbcb9215,delivered,2017-11-13 10:30:23,2017-11-13 10:46:54,2017-11-16 20:37:53,2017-11-22 20:24:43,2017-12-04 00:00:00
9857b6e0079dc9b6081c5d1e2ad75b48,67143172a156bc5513b613755a33ebf2,delivered,2018-02-11 23:49:08,2018-02-12 00:07:35,2018-02-14 23:38:50,2018-02-27 01:55:25,2018-03-06 00:00:00
2f63fa144638f7ade6cb643585538161,4fd530fb0a2670c2016db3210471fc7d,delivered,2018-07-23 09:53:53,2018-07-23 13:04:18,2018-07-23 16:20:00,2018-07-26 20:04:46,2018-08-14 00:00:00
ccacf38d836bb451f51a555780ea425c,0a917cf6dd04df0ec24e6178401e8569,delivered,2018-01-16 12:56:37,2018-01-16 13:10:11,2018-01-18 00:52:40,2018-02-03 00:12:47,2018-02-07 00:00:00
9ede3a76d22fdfce4d6be1e75ab3e1a5,c7e36e97f12db1f22a857dd5d6e50215,delivered,2017-06-10 13:07:05,2017-06-10 13:15:16,2017-06-12 15:00:43,2017-06-19 18:36:49,2017-07-07 00:00:00
5b5ca75222f3aeb5ae3b27547d4d8792,d0063b73907fed10b23f0dcca4a9bcf3,delivered,2017-03-22 07:14:31,2017-03-22 07:14:31,2017-03-23 14:42:54,2017-03-27 11:51:51,2017-04-13 00:00:00
4ffd41fadb59bd398d869be78f1b2be3,cb3f24783eb4c4a37cfd6e35b41f3e4c,unavailable,2018-03-26 09:37:59,2018-03-26 21:47:35,,,2018-04-10 00:00:00
cfcef16acd7d85fcc9bc9bae5166f845,17856f540114d991d7f8576b72f8efdc,delivered,2018-01-19 22:33:23,2018-01-19 22:55:57,2018-01-22 12:42:35,2018-02-02 17:33:05,2018-02-14 00:00:00
bcf5665129063675d2d1006d95d3c813,45c715dfcbdc6bda7b1190def7ab948a,delivered,2017-02-02 23:09:15,2017-02-02 23:21:30,2017-02-03 12:34:49,2017-03-08 18:16:00,2017-03-01 00:00:00
3d76808da6242e8c7476a606fb6b5935,1a2c6469954e0f56da59bf0ac75007ed,delivered,2017-08-07 13:01:04,2017-08-08 04:04:48,2017-08-09 12:20:03,2017-08-15 17:27:37,2017-09-08 00:00:00
e4865416690d1f1fdad49bc94f871de6,8457dd875ae43c9b34240808ff8bb757,delivered,2017-11-29 12:48:56,2017-11-29 13:15:54,2017-12-05 18:53:19,2017-12-06 16:59:11,2017-12-13 00:00:00
5fa643060454c5e14a75113a3800b787,55b570c71025b39fde0bf79e585f1db8,delivered,2018-08-13 14:35:48,2018-08-13 14:50:16,2018-08-17 06:26:00,2018-08-20 22:41:11,2018-08-28 00:00:00
82857312ad869f872b950b616dc58273,c8e6468dc0ef9ffaf13b7d8ff21f694c,delivered,2018-07-27 11:33:29,2018-07-27 11:45:10,2018-07-30 16:27:00,2018-08-09 00:15:24,2018-08-29 00:00:00
6eb9f3d505ab7a74d384c6b0acf7d57e,4d92a3b7a734fdf21d16feba6dbdd95e,delivered,2017-05-20 14:42:05,2017-05-20 14:55:08,2017-05-22 10:16:57,2017-05-23 12:42:30,2017-06-02 00:00:00
a4cadd13645cb16e2e4252ee2e39dd80,f4e44e3ea4c94245350d2ff7e85816f6,delivered,2018-01-14 15:01:39,2018-01-14 15:11:25,2018-01-17 23:46:37,2018-01-29 23:52:31,2018-02-06 00:00:00
6b654c2dc2e7c610cb22c325fb723057,5239179f060acba3aae48fdc19d479ea,delivered,2018-07-04 10:15:33,2018-07-05 16:09:25,2018-07-05 12:30:00,2018-07-14 14:28:31,2018-07-17 00:00:00
8616d2e4f9d29d0a08571be7ccf0acc3,7add403a697858f1a47857c3e396b54d,delivered,2018-05-08 00:14:57,2018-05-10 02:57:15,2018-05-10 12:07:00,2018-05-17 16:22:05,2018-05-29 00:00:00
b07d2a68cc3e97e707eb42d213983c66,412aabf43b3d45f1f6052e834c04df34,delivered,2018-08-09 21:16:06,2018-08-09 21:30:16,2018-08-10 14:58:00,2018-08-15 09:40:31,2018-08-23 00:00:00
52363fd30a7df27f6789c3d086f4aa0e,4515197a9cb2fa62285ccf9a2ccc148e,delivered,2017-06-18 20:46:13,2017-06-18 21:03:47,2017-06-22 16:23:04,2017-06-28 13:35:36,2017-07-17 00:00:00
8f6d8ee78537f5977e5b70a12761403b,fce48cdc0473d52a614efabbb7820add,shipped,2017-06-04 12:58:18,2017-06-04 13:05:23,2017-06-06 10:23:53,,2017-06-19 00:00:00
e98405be83624163fbaadf39f502cfb1,cb047fed186785a0792371ff0b2aff8d,delivered,2018-06-06 13:42:03,2018-06-07 13:57:33,2018-06-08 11:33:00,2018-06-19 09:53:30,2018-07-13 00:00:00
36f3f1d96022b41043bf6db3266453cd,840b5c8902b80e63aa691ca5cbaa9bb6,delivered,2018-05-25 17:46:39,2018-05-28 12:34:20,2018-06-01 13:54:00,2018-06-11 22:05:15,2018-06-26 00:00:00
7d9222bcb9fbdafc453620f32f6fb996,66ec897fe7dc187b52b3f654bfe0c80c,delivered,2018-07-28 15:35:20,2018-07-28 15:45:09,2018-07-30 12:17:00,2018-08-03 16:21:35,2018-08-14 00:00:00
03181fddac1b424c893821ec539b2abf,2e3c87a1fe28dc56e695f7584818c62b,delivered,2018-05-05 16:35:57,2018-05-05 16:53:39,2018-05-07 11:37:00,2018-05-08 16:08:40,2018-05-18 00:00:00
91c4a93764c64f05b6548ef057e6d3e5,170d57b7b1038cf7158b12025161b890,delivered,2018-08-18 15:38:06,2018-08-18 15:50:17,2018-08-20 12:20:00,2018-08-28 19:12:54,2018-09-14 00:00:00
897fab0704eda65c69520010b02a3fee,4514de42f20ab295bfb4509ce083b763,delivered,2018-05-07 16:24:23,2018-05-07 17:56:11,2018-05-08 06:32:00,2018-05-18 23:51:13,2018-06-05 00:00:00
2b8964f15c12ac5df6946804df101d82,a1ebc1341c41be7604527a96353f2700,delivered,2018-07-07 21:30:58,2018-07-07 21:45:41,2018-07-10 16:54:00,2018-07-11 21:52:25,2018-07-26 00:00:00
6acf90c38bdd8b8c40950b821624787e,2f7001da9e597c4b707313a341a20614,delivered,2017-07-20 20:51:21,2017-07-20 21:05:16,2017-07-24 18:53:30,2017-08-03 01:27:40,2017-08-28 00:00:00
6a4b06a2b62d1f2c69cf1f7a4eae074a,a0d430c59b700550f20303fa1d6b2ba4,delivered,2018-04-13 21:18:46,2018-04-13 21:50:57,2018-04-16 23:30:42,2018-04-19 00:34:37,2018-05-23 00:00:00
df54015966b3fa00a42222b5a0e21348,a100558331df579cc459520c1e39fd0f,delivered,2017-09-11 16:11:41,2017-09-11 17:45:21,2017-09-12 22:13:27,2017-09-18 20:11:57,2017-09-27 00:00:00
31cad6ec7ac19b48d3eca43d624f6cfd,54a313a0e979a0881b26acc884f03197,delivered,2018-07-18 23:01:12,2018-07-20 04:55:28,2018-07-25 14:44:00,2018-07-28 00:48:21,2018-08-13 00:00:00
1498b25563986950783a674b05e9a526,09aa95fd4e9472f20a0beed7b6ef0681,delivered,2018-01-25 21:14:07,2018-01-26 03:16:52,2018-01-26 17:59:15,2018-02-05 19:34:22,2018-02-21 00:00:00
18914d929964317dc0a002fcbbd70d06,e0903e2fa37760c105ccf0847c60aaa3,delivered,2018-03-26 11:52:14,2018-03-26 12:10:36,2018-03-27 22:41:06,2018-04-14 14:52:02,2018-04-20 00:00:00
9023f19129c14dadfacec1394f255de9,a419883e5bb40642decd2eeea734da73,delivered,2017-08-19 00:15:41,2017-08-20 00:25:57,2017-08-23 15:16:34,2017-09-04 18:07:53,2017-09-13 00:00:00
2d3dbe1773426d039d73770335867829,1aeec9b1de1f7ff20d46b615a0f05f0a,delivered,2017-09-11 10:15:27,2017-09-11 10:25:41,2017-09-15 14:39:06,2017-09-25 15:03:04,2017-10-06 00:00:00
1ed0a0954b445954a0117c4aaf449e28,7cfe835568484ae12607a6700d6aa8ab,delivered,2017-11-14 06:02:08,2017-11-15 02:51:42,2017-11-20 19:02:46,2017-12-01 20:07:25,2017-12-07 00:00:00
0149c597dcc0963d7315f904495b631c,a9bb000979210a35541c29601f2dc03e,delivered,2018-04-26 00:35:14,2018-04-26 03:15:13,2018-04-26 12:55:00,2018-04-30 16:36:50,2018-05-11 00:00:00
9e784561e351e3749a4dc15902d0e7ad,ce7d16764477add502f5571e29f6dce3,delivered,2017-04-12 21:35:27,2017-04-14 02:45:37,2017-04-19 11:44:03,2017-04-27 12:12:11,2017-05-23 00:00:00
e18cae15f26662973fbe293e695ffcef,53ee287b218a0da1c0b0d15a6017ba25,delivered,2018-05-01 07:11:23,2018-05-01 07:33:17,2018-05-03 11:51:00,2018-05-09 00:32:50,2018-05-28 00:00:00
c96bb2323dfac3672b0a52e5add6b1f8,d73e02185ff717a508033f6befb48778,delivered,2018-03-15 20:33:23,2018-03-15 20:48:45,2018-03-16 20:37:46,2018-03-26 16:48:59,2018-04-05 00:00:00
aeebf4abbcfb9bac43b6a31399a3e93c,500e98ff3cb33cf1f3095ac781234e29,delivered,2017-09-04 11:02:40,2017-09-04 11:15:18,2017-09-08 15:28:08,2017-11-18 13:32:09,2017-09-28 00:00:00
e9a0ea38c9ccce5af1c178330ebdf3b3,b29bd54e3f696b788f8473826a68be4e,delivered,2017-11-21 19:54:27,2017-11-21 20:07:11,2017-11-22 19:10:00,2017-11-30 19:33:03,2017-12-07 00:00:00
74d0cc035ccffc33de7a0ef8c429a931,bce05094d02df76af821db9c5df81a35,delivered,2017-06-05 15:16:56,2017-06-05 15:42:22,2017-06-06 11:41:11,2017-06-19 18:08:35,2017-06-28 00:00:00
04a59fe46fc5aa341da5378c195ed53c,2d8748fb35d51c2fd273ee67fff78b7a,delivered,2017-11-26 09:32:06,2017-11-28 09:35:11,2017-11-28 19:18:52,2017-12-11 19:03:18,2017-12-19 00:00:00
44918cef2a112fc3f8e4a9b676e5ab23,265655cf1f2dfd4fc630004d1fe5f3cb,shipped,2018-02-06 22:08:09,2018-02-06 22:15:42,2018-02-07 22:45:44,,2018-03-12 00:00:00
6d07ebee9c7fa9c4749c7265c987bf0a,4bfed7ec90de2a498c6aaaf4ce5e4518,delivered,2017-05-22 09:06:09,2017-05-22 09:22:28,2017-05-25 09:58:30,2017-06-02 17:42:43,2017-06-16 00:00:00
418018cd21bcca5f7cc37f9f17ac1466,81c19ba9169b16ec020f789b0e05b677,delivered,2018-01-16 18:19:20,2018-01-16 18:29:51,2018-01-22 19:26:56,2018-01-30 18:08:50,2018-02-07 00:00:00
6f518b2ff981751788c8e7dfe7dfbf90,b893fdf0dff65ca2fb524cfbfa9039d2,delivered,2017-09-16 20:50:42,2017-09-16 21:05:39,2017-09-19 13:39:00,2017-09-29 20:11:51,2017-10-19 00:00:00
e2e9a4fe163a44a86fe306af8a9e2bcf,9aacda4060fd4835ee6541958cb9a1f7,delivered,2018-02-02 23:00:48,2018-02-02 23:10:48,2018-02-08 11:16:25,2018-02-16 00:09:10,2018-02-26 00:00:00
5b585b8178b9e47c6d423e0e79f415af,36280de836e519ab5004690b9219df9b,delivered,2018-01-18 23:04:36,2018-01-18 23:16:40,2018-01-22 22:07:43,2018-01-30 20:21:43,2018-02-14 00:00:00
d8764a0bfdbd63c0dbcb665b8eafb7d8,5a9b4246a7ab1a2994158a7f5d0e5a17,delivered,2017-10-19 12:09:46,2017-10-20 03:05:55,2017-10-20 18:57:51,2017-10-25 19:04:07,2017-11-07 00:00:00
6e4064c4b1df562463ea9a75839db134,98f6ca55d340ba5dfd4192258c7e36d7,delivered,2018-06-05 11:57:19,2018-06-05 14:31:35,2018-06-12 14:47:00,2018-06-13 19:18:42,2018-06-29 00:00:00
faf132fb35b3b3b533a67efbd6e7c02d,01b6593aa123cea222a7b4c18c3e6961,delivered,2017-04-22 20:28:53,2017-04-22 20:41:37,2017-04-25 08:23:07,2017-05-05 15:37:59,2017-05-26 00:00:00
0cf3d6e83dcc1117999a235fd6dae842,9ef02e0bb31e88a1fde897b4adc31233,delivered,2018-05-28 12:59:14,2018-05-29 03:31:17,2018-05-29 12:40:00,2018-06-11 18:46:20,2018-07-05 00:00:00
076f1fe978468db6b826f40f714da65f,4f35ebb1592ee75a4a0d34f4c9615090,delivered,2018-06-05 11:41:02,2018-06-05 14:31:31,2018-06-05 13:59:00,2018-06-11 15:26:48,2018-07-19 00:00:00
b05922c45fc699ae9049a2c5add3e02a,a5a79d9745f4fa50300664e5a4efd247,delivered,2017-02-02 07:05:42,2017-02-02 08:00:08,2017-02-09 07:25:55,2017-02-17 10:21:40,2017-03-13 00:00:00
171b2216b2d1b1f42bc9481f06dfaa40,4effb0c115d3623a11c524295db4150c,delivered,2018-08-08 12:25:33,2018-08-08 12:35:17,2018-08-09 12:15:00,2018-08-17 20:04:36,2018-09-04 00:00:00
2ef02afb7f805f2864894d1477e29443,b87ade2343db3a71b9cc7ef696bc54e9,delivered,2017-11-21 08:49:33,2017-11-21 08:57:25,2017-11-21 22:36:49,2017-11-26 17:44:59,2017-12-11 00:00:00
