review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
becef58324797aa9a3d9a980f9015356,ccdaeca68b811a6b26f8b666df809c43,4,,,2017-03-18 00:00:00,2017-03-29 12:54:58
e8b0e8aa4aa6bc43fc936579da18787c,bfce66de4bbac659ab1d0763b8796a58,2,,"Fiz um pedido de 2 cortinas iguais e só recebi uma e mais uma de outro modelo q ainda está pra ser entregue, e paguei pelas três...gostaria de saber se ainda vira a que está faltando.",2017-07-18 00:00:00,2017-07-21 14:37:53
0c6d9507e890c45863dc850b8c7008e7,9e1c6d5149a241963c2e3a2ddaba98a1,5,,,2018-06-15 00:00:00,2018-06-16 16:21:41
6031e2f553fcf59db97e87e33a959a37,ce182b138eec89ddd69e9fca1c900aae,3,Postagem ,"Entrega não efetuada na residencia
mais foi cobrado o valor de frete . assim sendo ,ais correto não cobrar o envio ,seria mais coerente.",2018-06-16 00:00:00,2018-06-20 01:03:19
997072275287e609ee8c55c3f6e5bb14,0da9ad216b1827c67a72f0c852666c40,5,,"Amei , indico a todos do ML
",2017-07-19 00:00:00,2017-07-21 14:31:50
6ebdc55d7dbb154e6a1c15f32f5b665c,488f659efac45e9067e284ded2bf7daa,4,,,2017-06-01 00:00:00,2017-06-02 11:57:13
fcbb923cd7b45cbf7707f8669e88e559,64c04b1fbf1d65307ee77fa046ea3b7a,1,A entrega foi pessima,"eu comprei o produto e tiver que ir nas lojas dos correios para fazer á retirar 
mas paguei entregando na minha casa então acho que eu fui lesada .
pela loja recomendo o produto preço .",2018-06-22 00:00:00,2018-06-22 19:39:47
f3d18b9a197bfba0e139768c55b69f4f,36178f6b136947a325e303fc3637f6d0,5,,Produto entregue em perfeita condições. ,2017-05-18 00:00:00,2017-05-19 01:19:40
578b4f70d7ec33bf180df159d0376e04,3abd3ea64f72772ebe7fb7fdb73b8991,5,,"recebi o produto e recomendo a compra deste, pois fiquei satisfeito",2018-01-08 00:00:00,2018-01-08 17:34:32
3a490c72375f8edd6e41003c82f08241,d4360753aff7fa8fe8a6e83c65179c00,5,,,2018-02-01 00:00:00,2018-02-04 22:45:51
9bbe21722b64da4cdccd04de7cf89a73,1f68afd1b515cc9202ccaadf56181d57,1,,naõ egue 20/03 como combinado e nem ninguem ligou para da uma satisfação ,2018-03-22 00:00:00,2018-03-24 22:48:43
2e8fce714fadfb2eb7f08faad8d03da7,3692c711f70b60feeedb43ae77e87980,4,,,2018-02-17 00:00:00,2018-02-17 18:51:27
ef2ea2c1b4aa7c3c499197371475a09a,7cf050fc6dd31909cb224bd88eaacff1,4,,,2018-02-20 00:00:00,2018-02-20 14:39:54
eda7bcb68ae7334a96e6fe57bfdb9588,a7052bcfd0db0734e92716ce1a188143,5,,chegou tudo bem certinho. e no dentro do prazo descrito no momento da compra.,2017-10-06 00:00:00,2017-10-07 12:24:24
7bfd0b8041a119db7cc9a464d81cb884,787da13655afdfe6f549e008c69ebca7,5,,"Produto de qualidade que esperava, bom. ",2018-04-04 00:00:00,2018-04-04 19:02:11
de7648e683482829b3ac3ba3a4ae64a0,21dd600edd64e225d04af3670d1803b3,5,Luminária excelente,Bom produto. Entrega rápida. Recomendo,2018-05-15 00:00:00,2018-05-19 22:06:57
dadbc7334221db6809bd233d2ce9bce5,fac17da5f9e089e094cb2e19a4415d13,5,,,2018-05-19 00:00:00,2018-05-21 13:40:51
3ede97e0d040e12470af58946cf8920e,fdace49148cbd2b1a22811baf02f5fd1,4,,Muito bom.,2017-12-10 00:00:00,2017-12-10 17:12:28
b21982b5b2a5f286fc609948f6f77890,ecddcda2888ce6554c6202c651d73838,5,,Adorei meu produto.,2017-10-07 00:00:00,2017-10-07 20:24:46
78f60fb8ca59a2f2f08e08d70be684c3,5b19559d742224610c730e73362fd0e4,5,,,2017-10-19 00:00:00,2017-10-19 20:49:14
81a23ddee482bd235becd97a38bcdd2e,c33d4d6f164d581e80ca8b8b11bf45ae,5,,Adorei o produto muito bem embalado e foi entregue antes do prazo,2018-06-22 00:00:00,2018-06-23 06:43:52
bc4907dee9e9db8da335dd3cc92be49d,9341714d42d6bb575c75707728fd6fcf,5,,Muito antes do previsto! Nota 10 ,2017-12-08 00:00:00,2017-12-08 23:23:29
0c00b49ad1bb7f2e243c9d42eac2dc08,b0ed825ce4ca8cdc787a4f71bce6fba2,1,,Não recebi até agora a mercadoria. ,2018-01-06 00:00:00,2018-01-06 14:02:00
b12d5e7fb052eca4b86fd61f42a73ac7,b951bb66b451384026a3308f84f1eab9,5,,Não recebi o produto,2018-03-21 00:00:00,2018-03-21 14:56:34
5c430a138c99bdcf841f99671c4b08db,fa99f9d0ca69a5d2bc4c66f71e31918e,3,,,2018-07-04 00:00:00,2018-07-05 03:33:07
85c6683b3be7c87ca93580ff2245a631,fe1e2671bc0399317906b86ef1c12593,5,,,2018-07-31 00:00:00,2018-08-03 00:49:57
5a891b37f95a23ed091e40af805ebd3c,47a3f2cb969f3d798bf29b6c5922490a,4,,,2018-04-21 00:00:00,2018-04-24 22:28:30
3fefb06d716d2c058ad881baadc8d055,b1591d0dddc34fc0db8601799e1fbd9f,4,,,2017-09-01 00:00:00,2017-09-03 14:24:41
df3eb77bf6d3ea5c785627587f1a924c,deea565ebe3196a7408232c8bb0ddc0b,5,,,2018-08-01 00:00:00,2018-08-03 15:18:05
260f3aaa90789c597726f3108e6a5834,96cc5b48d0612a6b8917717f1fd073e0,5,,,2017-11-01 00:00:00,2017-11-05 04:51:40
6458e11e172a31a0704e66932f11179c,5337d26d14027f547caacb7fee230f81,1,,"Falta produtos do pedido. Chegou 1 unid dos 2 panos de prato e veio somente 1 unid dos potes de vidro dos 2 requisitados. Falta pote vidro 1,7 l e 1 de pano de prato. Solicito providências. Obrigada.",2017-10-17 00:00:00,2017-10-23 12:22:43
5b0638f844e4515c9c446f999bb630b1,64ff09b60c2714ff11ebcf304ed21fb6,5,,Excelente atendimento. Recomendo.,2018-08-08 00:00:00,2018-08-10 18:38:49
03ee7dc57ddcc078ae385fba45c81501,b543e95769f2da5f435df6a8ccb13eb6,5,,,2018-01-30 00:00:00,2018-01-31 13:34:27
9f0e59de8d3ebd36904d05534a7ddafe,22473977c12e562a85b3713c75e36120,5,,,2018-07-06 00:00:00,2018-07-08 22:07:19
5871685bf9019c2e80304896191425ba,cc02a7fcf32e60f96656ec24080b6d7b,5,,,2018-02-21 00:00:00,2018-02-22 00:25:51
1f5a9c780e28ac808d6d66811e72eb19,0e6cf8f20e333a20382f95ad56c9c676,5,,,2017-08-30 00:00:00,2017-08-31 20:49:18
6dec5fcbf979c44de6fca0b3f9e931e6,d83d899f5a20b2d05342270eab088987,5,,Infelizmente o manual não está em português!,2017-07-20 00:00:00,2017-07-20 21:06:06
0abb0ba2566059d88092d3de8e45b88d,98b59311f54a330a4abb1037b2a1449e,5,,,2017-05-21 00:00:00,2017-05-23 23:18:32
a93bdffd19b6a5ef2494d97159dde4b2,3cb96327ba59861fedc040463ffb2a4d,5,,,2017-12-12 00:00:00,2017-12-13 11:24:44
5904d8877dfe247a7447f8d0ccd22179,bb5a46301dcca0ca265b0bd999f9dd52,5,,,2017-08-02 00:00:00,2017-08-05 13:44:32
53a16a3e4b564a55d2dd0d37cc056188,7b80ec23d794b93b2dccdb524a54285a,5,,,2018-02-15 00:00:00,2018-02-15 20:34:01
f805659a1021990efa798626926f804a,81bb996b53039ded9ba61d24c49f80d5,4,,ótimo atendimento,2017-11-23 00:00:00,2017-11-27 13:30:25
870d856a4873d3a67252b0c51d79b950,69ad29a3aba936e80ea906bf73c631a8,3,,,2017-12-20 00:00:00,2017-12-20 18:50:16
99b3b3973f8ce294bc38e76d057ca082,b193fd0f267c2871f27f939621408e71,5,,,2018-07-25 00:00:00,2018-07-27 20:02:32
7008acfe198719865c2f7820481e38a8,18f4834a46d0ab990c2e0b565fdf646c,5,,,2017-12-30 00:00:00,2018-01-02 11:09:19
8d7a8f648009ad5b9a5e8b9bcf7ad57f,980ffab6bd5d3545e3e7bbcffed71ea4,5,,,2018-05-25 00:00:00,2018-05-25 20:28:36
edd2e097d4a554ab6f58c10bbf47b3c6,8d5ec251bb6f44f7c0f2d1d272515379,5,,Adorei a competência da empresa,2018-03-30 00:00:00,2018-03-30 17:50:44
1c90f28058ef78800e6e34a00ef10b67,0b49ef15b00408f4b3cc8c7ac0c5ae19,4,recomendo,"tudo perfeito, entrega, prazo e produto.",2018-08-11 00:00:00,2018-08-14 14:19:41
b4015d7ec6d7ed26dd747c2c52ecc672,7c2074d65188839dfee681e7bb264365,5,,,2017-10-19 00:00:00,2017-10-19 16:19:08
4bdb9e462f7bae9ae8c44d3c3199aa58,00f9b0236a85fb8a06fbd9b9c53fddd8,5,Exelente!,"Olá ,obrigado o produto chegou em perfeito estado e muito antes do prazo previsto po vcs !!
Em breve voltarei para comprar outros produtos bem interessante para minha saude!!amei as amostras.",2018-05-04 00:00:00,2018-05-04 22:31:23
81d1e7339c6b790de99d2c27163ee16d,a5b17618d38c5f58f124097a79a2a230,1,,"Mercadoria em atraso e nenhuma satisfação foi dada,falta de compromisso com cliente",2018-03-07 00:00:00,2018-03-07 16:43:32
48df825d3e1d18c88951706e5860692f,64ba433f9d86e1df4e9cb86b1a3884d1,4,,"Recebemos quase 1 mês antes da previsão , produto muito em conta! !! Recomendo!!!",2017-02-08 00:00:00,2017-02-09 11:09:19
40ed8d948444d88373e6520c22710474,174a7e09ba51eac7b816bf33d20dfe21,4,,,2018-05-12 00:00:00,2018-05-12 23:10:38
7e2e68d3439a6de732e67bf6fea3df5a,27f77f464517bf38aeed1e2f4ddaba87,4,Chegou antes do prazo ,"Recomendo essa loja, o produto chegou antes do previsto. ",2018-08-02 00:00:00,2018-08-06 10:06:08
50dee4e734426bd957c3ca7d33e09632,c3efd4a2e8fb35fdc26a1312de8e2ca2,4,,,2017-10-14 00:00:00,2017-10-15 03:03:22
520220e7f473dba90bdfa47470f3b9c6,4749a1374297f0088e587cf8cd9cc3f6,5,,"Produto exatamente como pedido, testado e todos em perfeito funcionamento.",2017-10-11 00:00:00,2017-10-13 12:53:03
0e6afb640ff139b53e8f3edf28d305e9,8d4c86f7bdc1beb6537f9c227dc16e76,5,,Acho vcs bem corretos com a entrega,2017-10-13 00:00:00,2017-10-13 18:57:42
fe037a86a17033c59db2eca08cf79b93,cdd6677f7c680eaddf4183ec4780e65d,5,,,2018-04-20 00:00:00,2018-04-23 16:22:22
c27e4201b8b0575ac18a36d1b693a795,1eab1ffa9531378ef38084bc19f595c6,5,,"Produto com qualidade, recomendo.",2018-01-09 00:00:00,2018-01-09 18:41:34
73510770770d6df31e326ff81750580c,eedfea77a364bd7d7081632d66520b89,1,,,2018-05-26 00:00:00,2018-05-26 16:53:58
cb805a5c4a1d97ae521c837e7448f74c,bcdac90f7e0226cd65358da9bc6ead9a,5,,,2018-02-17 00:00:00,2018-02-17 23:32:13
e8eee8baab999e4b5ac1a097d1fd6f51,2d53cf390b252a89d9c7fdd57036d7b2,1,,,2017-12-18 00:00:00,2017-12-21 13:53:22
ef21e22eacabf844f9676d90e0b1733d,c6318a262b5020f830c5355ef73f09be,5,,,2017-12-12 00:00:00,2017-12-15 00:24:34
930d4a4d69693048974e8e1b597aa2fc,23c6b96eb0aa6024129f306af7befe3e,1,Não recomendo,"Comprei um par de cartuchos para impressora Hp122 como originais em tamanho XL, porém recebi um cartucho preeto que não imprimiu e segundo um tecnico de impressoras, não é original nem em tamanho XL",2018-08-28 00:00:00,2018-09-10 15:46:58
a62ea544fbc9576b646ab34058656791,14419beee19b41341bead9fe7fc49d76,5,,,2017-10-26 00:00:00,2017-10-27 02:45:24
586e77c5f02b95285a939083359f8241,5f4a120717a4d152577d7d2ec66c45be,5,,,2018-08-05 00:00:00,2018-08-06 09:48:41
fee6bcd3f0f401b5835cfec1da00dc7d,cfbc5b076b3dfaa511da98f51aa5562e,5,,Produto muito bom recebi antes do proso recomendo a todos,2017-09-01 00:00:00,2017-09-02 01:03:41
7ddf7727d363461c3916d5b261362fe3,f62c7996783afdbec5f6c8afc0c8a040,1,,Não recebi.,2017-11-10 00:00:00,2017-11-14 15:17:48
3dc921c90b8eda2f21763deab8c8aa8d,d8e47a9014bdfe7e7d0d26b8a245d785,5,,Ótima ,2018-02-09 00:00:00,2018-02-10 10:14:54
fbe2d06d09571b61ec2064c7ae49e275,b4cd9b81ddf6c61fd05d5e2cdecd4598,3,Bom,"Lindo, só faltou uma caixa bonita.",2018-06-12 00:00:00,2018-06-15 00:19:34
de6a425e8318869280582fbf41a87fee,a5803df1ae0cd16429a109eb0514ddca,5,,,2018-01-31 00:00:00,2018-02-20 17:18:33
80ec052d79c21056c7ee23729858798e,9fed05363dd3f86fd9d02514224c4318,5,,,2017-09-07 00:00:00,2017-09-08 13:56:47
16841f20a9cf1c4c7c3aa4a2b3ba4a16,74766833602d4588ebc3bf1b1fe55e98,5,,,2018-03-10 00:00:00,2018-03-11 13:32:06
c7d8720095259514d22aa357688b3bb3,cef1e24f9b327a9571e045a091dea452,4,,,2018-01-23 00:00:00,2018-01-25 18:47:57
4d0e6dd087008d1f992d25ef6e1f619f,cd0343141ac675cd40fab2c7fd2e99cc,4,,,2018-06-12 00:00:00,2018-06-17 23:48:04
383506b3aca47addf262857c93c45b33,ab85b219b698a7d569995ee1ea9b76fe,4,,,2018-05-23 00:00:00,2018-05-25 20:21:09
38b5c07e66b8e65db126184230af38d4,441ea67107244e89c39b195d9837f13c,5,,,2018-04-12 00:00:00,2018-04-12 22:28:35
4c71f7a9b1dd119cacaf2eaa454137ba,aa62ed0f229f8631e59c8b849621124b,5,,Otimo!,2018-02-21 00:00:00,2018-02-24 02:50:15
c4e7fbf055a4d1e1c806e0bb0c558be5,de2bff9e29299dc921f2e276c8408400,5,,,2018-04-05 00:00:00,2018-04-09 15:36:21
585a0799719ece8e51ad17304ea580fc,a8f7a1d76c02dc4a7c5177aee8c2b02c,5,,"Recomendo a loja lannister ,desde o atendimento até a entrega.grata.",2017-03-02 00:00:00,2017-03-02 23:51:29
82ef5da0d3589c7310cfa9203b03630c,f2314bb87d6f10a76f4a5d73c19487e3,4,,,2018-08-15 00:00:00,2018-08-15 18:04:04
7351d3268d18dc6f50e0c33dc80f7ff0,b271c16a0aead24e9b27536f86910946,5,,"sempre compro pela baratheon e recomendo, ótimos produtos e entrega rapida",2017-07-05 00:00:00,2017-07-06 15:25:01
ee546aab7befb3fe7e482f38a9cd7d9c,29167b624a7980a896eefbf16c7c3974,3,O Produto veio com avaria,"O Produto veio danificado, já entrei em contato solicitando a troca. Não consigo avaliar pois ainda não me retornaram a solicitação!",2018-08-29 00:00:00,2018-09-01 00:45:41
8308469d770a0e7dafe033585b78b352,d7fc8d99795c8cd82eeab767e889e645,1,,sua loja e um merda tem 20 dia espera minha mochila ate agora nada comprei um celular levo 2 meses para chega voce nao saber atende bem quero minha mochila ass alan correa barcelos,2017-08-20 00:00:00,2017-08-21 02:04:29
98d3a00cdbd516e9f89586125b88d59a,3e36ac046e031f1d3e1f8ce6767c018c,5,Produto bom,"Produto bom, foi enviado rapidamente ",2018-08-05 00:00:00,2018-08-08 19:52:43
72187ca3e933c51b9a6fe64698d51351,642b02cc49a41f1a1edfcad2d7222c3c,5,,,2017-02-13 00:00:00,2017-02-14 09:32:30
77351bc7bf230ec774e43741e3f71850,03d81b72be3d0b572b58b215fc156e72,5,,"O PRODUTO CHEGOU ANTES DA DATA PREVISTA PELO VENDEDOR, SUPER RECOMENDADO",2018-01-17 00:00:00,2018-01-23 09:23:01
da2fdcdea0e97bb7ed29ecd457d5bfdc,8adb87b0bb81da96d28e6cfaa033a40d,5,,,2017-12-13 00:00:00,2017-12-14 11:10:35
cef1ee03ded4d6272894a2eead6e1328,2e7a8482f6fb09756ca50c10d7bfc047,1,,1 mes de atraso na entrega !!! ultima compra q faço,2016-10-22 00:00:00,2016-11-15 16:00:34
971b4f75214c9ea8530dd37518834330,8048f4c2213c7ef433ffc4c00e017c14,5,,,2018-02-08 00:00:00,2018-02-14 20:25:51
03c6157346c64b94b0d9503c0ad6c945,d6292621d39936fc67116695f6f8ee9a,5,Super recomendo,"Gostei muito dessa experiência. E me surpreendi, pois recebi meu produto antes do prazo, e estou contente, pois achei que não o receberia antes de viajar. Super recomendo!! ",2018-06-22 00:00:00,2018-06-26 13:18:38
152f4bda546bdf58be10217fa7e1786c,7d5ba597429574dce3200b4b20686641,5,,,2018-06-23 00:00:00,2018-06-26 12:21:43
52ea4935b7cb50bfdc5033768bd7ed96,f124bd0275e05b559aee8d1271442d1b,5,,Chegou 15 dias antes do previsto. Muito legal. ,2017-05-30 00:00:00,2017-06-01 02:00:42
a800ba91f3612e774c2a772c20243817,f4ed3372892bfb645849016388ddae75,1,,,2018-01-10 00:00:00,2018-01-11 17:23:36
7c92e0cf5216a579027044df83dccb6f,8c2b13adf3f377c8f2b06b04321b0925,1,,Não recebi meus produtos ,2017-11-30 00:00:00,2017-12-04 18:55:07
e06d436b6cbae05e1fcec6832e141ffa,dbe7275504c44f616bb3af98bcf94819,4,,,2018-03-17 00:00:00,2018-03-19 08:47:23
ef8ae544c432bb1053ba5990bd0d6227,e18ebd6286697a3f0f6fe267d8286cb2,1,,EU NÃO RECEBI O PRODUTO E CONSTA NO SISTEMA QUE EU RECEBI ALÉM DE PAGAR CARO DO FRETE ,2018-01-12 00:00:00,2018-01-13 00:28:49
b5459ed7c5cf6e0af8899d36a360e067,a091ad657d4d673814a9dc6b64829a42,5,,,2018-06-29 00:00:00,2018-07-05 13:03:32
a4d156565bfde26b33da1e13b5811199,16a02781e79ebfb2354323d102e53b8a,4,,,2017-09-16 00:00:00,2017-09-19 23:35:08
9cf30ad0b8fd44a8d6f9acb8b5a43dcb,06debbd4d40f6d36dc28c4f7dc647c1b,5,,"O produto foi entregue de forma, e a condição do é impecável. É possível notar o carinho que eles fizeram a almofada pela costura perfeita e o cheirinho de bebe. Minha sobrinha vai amar. ",2018-04-12 00:00:00,2018-04-14 00:19:13
bf657eacbd24f4105cc02450cc8bc380,d9842672b8cb5ecfbbd067d497f8958e,5,,,2018-07-24 00:00:00,2018-07-25 01:41:39
dca63c2d6f3b6f73195fb54b2f780c5b,9ce40c402845819d3d1c88eb10a41e4a,4,,,2017-09-12 00:00:00,2017-09-13 11:03:09
f29f3e9de7ed3e80ff6bf2d777b96275,d3ff3601d2d9a1dacaf3a6fe53a8d7b7,4,,Superou minhas expectativas o produto. Boa qualidade. E entregaram antes do prazo.,2018-01-24 00:00:00,2018-01-25 11:59:58
560b0bf027b278fb5790911dcf54c42c,21fc87cfedd833f6e6749fd823dc9754,5,,,2017-05-16 00:00:00,2017-05-17 01:26:02
c48d168d9d84bd4fdc102d7c44b3a424,79e8e10e18151e5d8b8223a0ce9ee34f,5,,,2017-11-01 00:00:00,2017-11-03 05:21:28
9b62bc8ee6733d6e05a6f70d70b9734c,827efe7f5818a815652ea13b2dda5d7e,1,,,2017-12-10 00:00:00,2017-12-12 20:15:10
1b7c5e9e78797eb57d1d997726b44642,23454aa9c9538dcfcd7a90e8a41b3ed6,5,,,2017-06-03 00:00:00,2017-06-05 10:47:59
2e17afbb189bb3ce6f93eea8a1d7819c,0897cfdc3612d0942f33b22a3dd9cd8c,5,Excelente,Tecnologia japonesa,2018-07-25 00:00:00,2018-07-26 01:56:23
c97f3f8787e8c1db5993b4292fd57175,66292e4801140d67f953827d8ed810d8,5,,,2018-01-23 00:00:00,2018-01-26 11:18:09
b8322bba800f6277c3ae850a3e75c204,a73decd86173a2da359011bebf8e4ac4,5,,O produto chegou antes do prazo esperado.,2017-04-06 00:00:00,2017-04-06 16:49:37
61e68b9000600c1edcb7a3e62c8a51fc,cbf088f9ac169d9c7eddcaa9c5e465fe,5,,,2018-03-03 00:00:00,2018-03-03 20:32:01
95e5dd3143be96fda1515602b321cd21,966d505c98ea667c11343331a5d67722,5,,,2017-08-26 00:00:00,2017-08-27 12:18:45
a70827b22c5f81c19d7674a4909ada0b,357f2ad2d9ea3e63b225cfee8ad3b2a1,5,,,2018-01-28 00:00:00,2018-01-30 07:22:11
e34ee08771bca0d0c04f1fcc2adf32a4,54b189d57c850ca60b0a19d7e12b6d40,5,,,2018-06-15 00:00:00,2018-06-16 01:07:44
1b0d23f76e42f3589da64f1e568c618a,7d62060b2af9760b95067c966fc5e6c6,4,,,2018-06-20 00:00:00,2018-06-22 16:22:46
fdbf40d8f3fcfb03fee3144f424409f8,48f680279ad00e30a9d82f4faa85b992,5,,,2018-03-14 00:00:00,2018-03-17 11:31:51
4ad51e957873aec8dc882de58afc34f1,081d8e7957ea9756d18875b8505c2886,5,,Muito bom ,2018-01-17 00:00:00,2018-01-20 14:13:04
3346f49e9aabbfd62f81aab79f1faea8,40f486f48285528ce9da6577b086c451,5,,Muito boas as capas. Obrigado.,2018-02-11 00:00:00,2018-02-11 20:13:45
0f145df7f40e9df6cda5c0f1f3467324,776a94d575b86a9b4685f33a764b8d60,5,,"Comprarei sempre com vocês, estou muito satisfeito, parabéns",2017-05-27 00:00:00,2017-05-28 14:55:10
23981004bbcfe4e9136363d01fa7ee00,687e2110fd453476f1c045ce5c1a6d3f,5,,,2017-09-14 00:00:00,2017-09-19 09:31:22
cfc86795d4b28b65d9ff54f0b1234a25,8bdc11da2a07e676719db43aee4efe88,4,,Tudo ótimo!,2018-02-25 00:00:00,2018-02-26 12:50:25
7f713c4b627e2bde51eeede5a85dcd90,c5c6895d5f18ff51c8fb2af8121d1c9c,5,,,2018-07-12 00:00:00,2018-07-13 11:57:47
80f897ea7ff4a5ec81a6faef2dcb7cea,16e6906345975bd3b9888970d2f2c7b1,5,Muito bom ,,2018-08-28 00:00:00,2018-08-28 23:55:11
cc499fe27044e4646653cd7d61968b08,7586fba717703e4122d9e3468c81949d,5,,PARABENS FOI ENTREGUE,2018-02-28 00:00:00,2018-02-28 11:35:34
8ff72f7a838b84242f979fc136cbe7b7,cdfbf8db50d32ace172f51e989020920,5,,,2017-09-27 00:00:00,2017-09-30 00:40:00
aee1f5bdfc0f44fd54ec0567f0dcf73d,00995d799817ecc3bd2abd8fbe59c430,1,Produto errado,Pedi um produto e veio outro ,2018-08-03 00:00:00,2018-08-08 16:44:44
0fa1539cea8f55d87e526045c9018db6,af44ea15e758ded763d79c76a2354bb4,5,,,2018-01-11 00:00:00,2018-01-17 12:56:10
130d8e1dac3b8089683527e884f40bff,dee4a8731622b04d4fe7fcb6ae45647b,4,,,2017-11-04 00:00:00,2017-11-06 00:43:05
fd464d9cf0473eadf0027d1e4cbbcc4f,a5fbd128ce1d7a0a314bb56704e0b4cf,5,,,2018-04-05 00:00:00,2018-04-05 22:06:05
a4bd8e7ef49b257c682769a1b3ad7b6a,f0d81c4925aa9ea96bc87f15da53c0f0,5,,,2017-11-01 00:00:00,2017-11-02 01:45:59
b36a0857438412d016fb89fa440eabcd,ad1c343f53639ad550761c2653c191b0,5,,,2018-08-23 00:00:00,2018-08-24 19:21:02
bc674ff64f7c4e016c81c916af90288d,9c2b756025a127a4db2a4b13281664f6,5,,Já estou pensando em cancelar o pedido...,2018-03-21 00:00:00,2018-03-21 10:18:53
c208ed3742104df90158700bf3850e64,de8a2818f7fe963e53d394e7848bc9b2,1,,"Não recebi o produto, na hora da compra não percebi que não era das lannister. Odeio entregas pelo correio, péssimo.",2017-12-28 00:00:00,2017-12-28 02:56:48
edbc64da054e8f3bd8c2f411ecb8cd7d,d5af8fc30f7ecc4a1b23de7dc0377e9f,2,,Até o momento não recebi o produto !,2018-03-18 00:00:00,2018-03-20 13:04:30
6e228db9fb2b156da9d75ec631d450f5,9fbbd9e1516b7cbce439d5f07dd07f98,5,,Nem esperava receber tão rápido. Vcs estão de Parabéns. O produto é exatamente o que eu esperava. ..,2018-04-17 00:00:00,2018-04-18 13:36:19
c5a4f455fe9d896d1d075b9b8240f5c0,beb460eb01804a14aaee60f14c3247b5,4,,Otimo,2017-08-22 00:00:00,2017-08-23 22:50:20
ab61c3982b8640034f5209b18fc2c093,96c7412c14bcdf2793e352dee66be6a7,4,,,2017-09-19 00:00:00,2017-09-22 10:17:00
8e09c904a1d2da3d0803626ecc565010,b54d41998c16a54f3d93eda0940d1cb8,5,,,2018-08-30 00:00:00,2018-08-30 20:23:42
365b4664772c69832b9c3e9e8b20e23f,f25ef046203c850005cd4200f7f8c190,5,,,2017-05-12 00:00:00,2017-05-14 01:12:14
0b5c3ea9e49d1eeceed2668adb443924,5bbf247f8a09d52540eac6e2cddd62a7,5,,,2017-04-12 00:00:00,2017-04-13 00:25:02
87499a0a88ed30198a2f7bf6313f8414,5ba242824fe39eba234565e3f8c174be,5,Entrega SUPER rápida.,Amei !,2018-06-26 00:00:00,2018-07-02 18:41:58
c53220cbfb0598f723d5ab1c7db956c4,c1aee3898c27b4b86706a7a0259efd19,4,,ainda não recebemos o produto,2017-12-10 00:00:00,2017-12-12 11:08:31
d2e240b827a74e11eefff427b7869e39,72e300729f4020d73fe590991e104c15,5,,,2018-08-17 00:00:00,2018-08-18 15:42:40
16c0a2b69e273950a6641c8d5f8af08f,5aaf5359952da832a493aaa6e4269d9f,4,,"Do produto ainda é cedo para avaliação, mais a entrega foi ótima.",2018-02-27 00:00:00,2018-02-28 01:02:46
cbf1fefc3ce61854aca36021b024f74d,8ddf10ae2f0c4148e4cd1fbd889a7ebc,5,,"bom dia , recebir meu produto antes do prazo e estou muito satisfeita com a compra obg !",2018-03-09 00:00:00,2018-03-14 07:11:41
a208a1c32cc41b55459c0939ed42e199,1cb80dcfe2d0c0ec3b39d3d7b9bfac21,5,,,2018-03-23 00:00:00,2018-03-26 16:24:39
22da8f56ce4354454164d793b67d8a8b,5989079da95b40f4c4ce2d34e4aaed39,4,,,2017-06-10 00:00:00,2017-06-12 17:27:17
03c217dbae6ddcc5cbfd7d6a46ecf5c0,0368dc5a797fb5e3dbca70876ad9c164,4,,"Chegou no antes do prazo, muito bonito",2017-06-08 00:00:00,2017-06-09 00:00:15
d46c635de82830c84c172dd2502e9b8c,338fe34bc3c6875bdb7981bfb5a53b26,5,,"muito bom, no prazo! recomendo.",2017-12-16 00:00:00,2018-01-11 15:40:31
5737b1fbed6b28aad025786e2e948d0b,fe5b3ffa54be85dd8cb2ad61db914ef5,3,,,2017-12-08 00:00:00,2017-12-10 18:31:47
ff7600ae943adccd44ba37d4a8ffc2fb,6679904ebe40b42a197e435621f35ce7,3,,Recebi somente 02 pneus,2017-12-29 00:00:00,2017-12-30 21:58:13
5a055320c39b3520e59c9d9520226204,ff3f28f64272f703c58d1f9dc3378c63,5,,,2018-05-15 00:00:00,2018-05-15 23:27:56
887721e2992a7db6781ba24aecc0ea32,9c0ca649b4269a45a953747ae381d37c,5,super recomendo,super recomendo,2018-08-17 00:00:00,2018-08-18 15:24:59
9d94c96659d020e37ac281bc22850888,111a002be7f705e45e22716d9e7fd0d0,5,,"Produto de boa qualidade, chegou antes do previsto, bem embalado e bem identificado.",2017-07-07 00:00:00,2017-07-08 00:15:20
ac17f19a6c5e20d31a59725aab56dc2e,37a4ce5cc129f57f3c0d75ea0930f420,5,,,2018-02-10 00:00:00,2018-02-13 00:00:19
a796475b8281af96a119bca0e08946de,1126e8ce51fcc395870c8fabcf7de709,3,recomendo com restrições,o produto veio embalado em jornal que grudou um pouco na pintura e ficou uma mancha no produto. Poderiam ter embalado de outra forma!,2018-08-09 00:00:00,2018-08-10 01:12:46
76823ada94c8861ecebcfbc7c270853f,2a3007ed051b02a0e0dd0709c0ec9cd6,1,,O tecido é grosso parece mais organza 1ue cetim....nao gostei o acabamento também é muito ruim.,2017-04-01 00:00:00,2017-04-02 13:58:50
