product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
efaadc79a826a716708034fba428f44e,brinquedos,59.0,263.0,3.0,2975.0,33.0,38.0,49.0
566a4f2c4385f36d15c00dfcaae132d1,eletronicos,43.0,391.0,1.0,150.0,25.0,7.0,16.0
3303c5bebf8d9dd9394a38501c4033f6,moveis_decoracao,62.0,222.0,9.0,1100.0,31.0,11.0,26.0
041b5d4393ea83147e2a07e55cd5359c,cama_mesa_banho,40.0,537.0,2.0,3080.0,23.0,37.0,19.0
0645a55c7e265509606125e11b6fa2f0,moveis_decoracao,58.0,554.0,2.0,483.0,47.0,6.0,34.0
64a729b37766f9411a1f786ff060cc85,informatica_acessorios,60.0,2692.0,2.0,6550.0,19.0,40.0,50.0
e952feb7c657aae141c56f208088d511,,,,,600.0,16.0,30.0,11.0
ac9582d10bd0aa9ee0e32da77c4495b6,fashion_bolsas_e_acessorios,31.0,177.0,3.0,200.0,24.0,9.0,16.0
c8739aab0307635a23981f93dff12a9c,papelaria,50.0,225.0,1.0,1000.0,18.0,48.0,35.0
20332c1e41e427864b3561a657caaf0d,relogios_presentes,59.0,916.0,1.0,700.0,16.0,12.0,12.0
da21de83c22b0b56be14738b1bd6348f,cama_mesa_banho,59.0,596.0,1.0,450.0,27.0,6.0,22.0
651fe753ea1d6ad3d5744c1bffd3d6e1,beleza_saude,56.0,609.0,1.0,50.0,16.0,16.0,11.0
0728762c24ff18a068967202e803eb07,bebidas,51.0,2853.0,1.0,1300.0,24.0,24.0,24.0
9ae571ce02784cd1dd2e3923fa636058,esporte_lazer,55.0,1350.0,1.0,18200.0,19.0,10.0,22.0
eee9f2330ff9789be1480d98f060a7ae,consoles_games,30.0,288.0,1.0,200.0,25.0,20.0,15.0
29781581fb82fe2389560a3a5331d0ee,utilidades_domesticas,20.0,90.0,1.0,150.0,25.0,24.0,25.0
ef7465961a25c8e59ef03770142bbb12,informatica_acessorios,31.0,589.0,2.0,240.0,18.0,10.0,14.0
e4a559e4d11658f9979148efee14c535,bebes,29.0,635.0,2.0,200.0,20.0,10.0,15.0
a1b6b22c8c1e02e979fa25529704fec4,brinquedos,28.0,635.0,10.0,200.0,16.0,6.0,11.0
f5889057b0c061390ce20f4b7b842ac0,cama_mesa_banho,59.0,392.0,1.0,1100.0,25.0,20.0,20.0
4673b61bd1649eb349682ceb2449e34b,cama_mesa_banho,43.0,100.0,1.0,200.0,23.0,3.0,16.0
9c7863b2663286413b046eada6f29ee3,esporte_lazer,56.0,503.0,4.0,850.0,17.0,10.0,15.0
3f884cbd108b288036c2e707bac1a5cb,esporte_lazer,56.0,150.0,1.0,1300.0,60.0,11.0,23.0
347218313fef22ddc3bde07fd578b804,moveis_decoracao,56.0,302.0,1.0,650.0,25.0,40.0,25.0
ad19bca6e0f1919433d7e21d534ddb50,livros_interesse_geral,42.0,1109.0,1.0,900.0,18.0,25.0,16.0
562cdf9387a027681e0a59b4202e9a40,cama_mesa_banho,51.0,311.0,1.0,550.0,35.0,8.0,30.0
15d30ec01983f8e4e69ff7ee703e5815,papelaria,41.0,100.0,1.0,1275.0,39.0,21.0,27.0
4b2653088591de362e6ba85b4a474c75,cama_mesa_banho,49.0,603.0,2.0,18800.0,40.0,30.0,50.0
b92ac6d6776fda2be95ee60ab90611ab,moveis_decoracao,56.0,184.0,1.0,8550.0,40.0,32.0,40.0
1c5bd6a742367ec4d654a0859523e880,bebes,45.0,821.0,4.0,4550.0,40.0,10.0,40.0
584d2350fb1072911718eaa31989d474,livros_interesse_geral,28.0,363.0,1.0,200.0,27.0,9.0,18.0
417e213344336988e562ccc3975987f4,beleza_saude,59.0,770.0,1.0,1501.0,28.0,24.0,21.0
a24e985fc6dbd5f0e50b2a013fd72ed4,automotivo,42.0,180.0,1.0,400.0,16.0,2.0,11.0
0e669e3efedd9f3ab75fcbe334e1177e,brinquedos,33.0,628.0,1.0,1310.0,60.0,12.0,24.0
8c2ace0ccc2dc2fef3d1b481eebb592a,moveis_decoracao,59.0,1492.0,3.0,2525.0,88.0,4.0,87.0
1f3c4e3bcb3d2d1c4da4692dbf20de5a,perfumaria,58.0,686.0,1.0,277.0,17.0,13.0,12.0
6617dc0e4b4e8c383c5b34faaa2da4ca,livros_interesse_geral,36.0,1121.0,1.0,650.0,17.0,5.0,22.0
cca1dad310ba4e619250bc2dffa5dc75,fashion_bolsas_e_acessorios,35.0,545.0,5.0,200.0,16.0,11.0,11.0
abe171a94bee936786955f928bd764ab,cama_mesa_banho,54.0,553.0,1.0,1300.0,35.0,9.0,25.0
eefb750a45a4ba505ffd4813ecaf2b18,moveis_sala,57.0,1054.0,2.0,2000.0,26.0,10.0,19.0
db38d1338de679229f55fcf762f63d7c,automotivo,41.0,1146.0,1.0,2775.0,60.0,21.0,25.0
c395a11dd90b985496c100861b7c4710,cama_mesa_banho,42.0,188.0,3.0,150.0,16.0,6.0,20.0
298532d06986d6132e5222b9362ad942,moveis_decoracao,57.0,1749.0,3.0,2250.0,105.0,3.0,70.0
686f5682d2be7689714c5fae465de396,ferramentas_jardim,40.0,275.0,1.0,150.0,16.0,2.0,20.0
b1710c76a2b88d24f13cf3afbb18d700,telefonia,60.0,818.0,6.0,250.0,17.0,4.0,12.0
d4548e7ab697993ec51d864766a8ea4f,relogios_presentes,43.0,632.0,2.0,532.0,19.0,13.0,15.0
1d38e85c3c89665e3c1d5cc5e6a829d6,brinquedos,46.0,604.0,2.0,1133.0,33.0,23.0,21.0
86084efc9098bd3f03a8adff0196293c,cama_mesa_banho,58.0,2063.0,2.0,1150.0,43.0,8.0,33.0
8f0877b2fd784f6948e606be7f04744c,utilidades_domesticas,59.0,414.0,1.0,700.0,30.0,30.0,30.0
4cfd7d1aae59a0b4f117e39ccbb0deec,cama_mesa_banho,58.0,663.0,1.0,900.0,29.0,4.0,36.0
cf857bce01d442bb8631a548a4432def,bebes,56.0,1123.0,4.0,1533.0,39.0,13.0,32.0
12bc40cc267092a471dfd683058c8142,moveis_decoracao,56.0,1988.0,3.0,2550.0,65.0,8.0,45.0
7783fe1498ca5fafb9bb45c8a1d117e4,eletrodomesticos,52.0,236.0,1.0,100.0,27.0,13.0,17.0
9e658d39c905e71cc35ec057b88b185b,esporte_lazer,27.0,716.0,6.0,675.0,41.0,21.0,21.0
40bc967f033c88458d226825e3293ed9,fashion_bolsas_e_acessorios,48.0,731.0,1.0,300.0,16.0,2.0,11.0
bd0ac51dc93e62c4dbe6ca9d70a9b311,automotivo,57.0,974.0,2.0,300.0,16.0,11.0,11.0
9298a9128d39e1ff0dc62e143e8bd328,cama_mesa_banho,57.0,150.0,2.0,1300.0,47.0,21.0,41.0
6217dab6fce05a4924116e90d7f301c1,informatica_acessorios,54.0,309.0,1.0,1000.0,36.0,22.0,25.0
2fc854e3ed45da2c8e6031bf79521203,cama_mesa_banho,58.0,278.0,2.0,900.0,40.0,10.0,50.0
4632bc49b300378ed4f1d48f424d414e,automotivo,33.0,513.0,2.0,795.0,30.0,15.0,26.0
b31b3d9e4c6ad3265d8f77f243e3f0d9,casa_conforto,43.0,284.0,1.0,200.0,16.0,16.0,16.0
0e71c6a889baea05c4c9ce1b0d58114d,moveis_decoracao,48.0,278.0,3.0,900.0,30.0,20.0,30.0
4228948b18fa440eee77ce59e7051853,telefonia,55.0,712.0,2.0,200.0,20.0,20.0,20.0
fb7b0b000e62f37b2d53546b843201b8,cama_mesa_banho,54.0,1050.0,1.0,2800.0,33.0,19.0,45.0
1358be13996236fe81c97f6bc997fbb3,eletronicos,34.0,441.0,1.0,200.0,38.0,24.0,17.0
95d9994fadaf3720792cb0f1db17f782,artigos_de_natal,60.0,298.0,9.0,1000.0,35.0,30.0,35.0
93d8b11d613a563f5a26212282bb145e,moveis_decoracao,60.0,1629.0,1.0,400.0,16.0,2.0,11.0
a082e9e8862e9af2f5a67c2dd1594010,esporte_lazer,54.0,1411.0,1.0,9200.0,48.0,26.0,29.0
bfe971134cd80983396db76ee3c9d79d,esporte_lazer,42.0,1249.0,1.0,4600.0,20.0,26.0,20.0
771fdcb0db87731f794a0e723e93b732,fashion_roupa_feminina,63.0,437.0,4.0,300.0,36.0,6.0,27.0
215d6de5878361301ea712b9d36dee94,brinquedos,59.0,410.0,1.0,1164.0,17.0,22.0,28.0
15dde66eab29d86c576343ead646ccd2,cool_stuff,37.0,360.0,1.0,831.0,36.0,27.0,39.0
eb4ce1251cfec891df49b09dda5095b0,alimentos,37.0,499.0,1.0,600.0,22.0,10.0,16.0
25f81026d0b5452fcb9dcf95a155c093,cool_stuff,32.0,304.0,3.0,450.0,35.0,5.0,25.0
a8c6a80cff824c02863660b09d8a5502,perfumaria,37.0,641.0,1.0,200.0,16.0,3.0,12.0
7fbf3cba00dcf6da3f7c0fe6a162b4c1,beleza_saude,51.0,556.0,2.0,250.0,20.0,10.0,15.0
ec019a7e1feb42072e2a07b6317c7edb,brinquedos,48.0,135.0,1.0,10550.0,65.0,7.0,45.0
0b4b59f6bcaf697444a8b7b14f630b15,cama_mesa_banho,54.0,714.0,2.0,12150.0,45.0,40.0,32.0
723e9600f7fff7de1d8544ecdfb97104,esporte_lazer,58.0,220.0,4.0,400.0,30.0,6.0,20.0
ae04d3b0fa8cd38fa974ec0c4c03c5ce,eletronicos,49.0,429.0,3.0,5525.0,20.0,18.0,15.0
bc68b4f9aacf4761a51fe96ac9cb6d62,telefonia,20.0,296.0,3.0,200.0,19.0,3.0,11.0
ca9c04665b3deab07935392e7432cdbe,moveis_decoracao,45.0,1923.0,2.0,600.0,68.0,8.0,13.0
a25fb4516757403b129bcfe366dddb9b,cama_mesa_banho,60.0,335.0,3.0,6050.0,60.0,10.0,60.0
e8f487b9cb03fdb7daf2505822570853,cama_mesa_banho,52.0,1413.0,1.0,875.0,20.0,22.0,27.0
ba9265216c522801fe15027496aade98,automotivo,60.0,651.0,5.0,4600.0,72.0,4.0,44.0
92857a2b590adeae8d5992511dc197e9,alimentos,44.0,1373.0,1.0,1358.0,27.0,21.0,20.0
9e927cd87b7c76f32f8f42ef2ede7923,esporte_lazer,42.0,194.0,1.0,600.0,18.0,3.0,15.0
93fd807bea9d7cf539c1f5e0ef7ab1b5,moveis_decoracao,60.0,258.0,2.0,1000.0,25.0,37.0,36.0
39d4f8671e6c7b08d7d0036f4f46390f,pet_shop,55.0,727.0,1.0,6600.0,45.0,35.0,25.0
c876dad8e599989a907ee3b09c68966d,ferramentas_jardim,49.0,515.0,1.0,975.0,28.0,7.0,18.0
2ac41de9b0580f84618e017249626a72,moveis_decoracao,37.0,320.0,1.0,2700.0,47.0,10.0,35.0
af3397b442ec6b95e314ee7a286905fb,informatica_acessorios,49.0,235.0,2.0,200.0,60.0,16.0,11.0
0bbdc963004d9b2fd3427ee3c5ae3608,esporte_lazer,31.0,1479.0,3.0,150.0,23.0,7.0,12.0
e1d6e56531bd9c3dfad4f905f81072c7,cama_mesa_banho,58.0,192.0,1.0,1400.0,46.0,2.0,36.0
8339aa8a9674a681e4b0fcdb98f586ad,sinalizacao_e_seguranca,53.0,927.0,9.0,1050.0,16.0,20.0,16.0
b61a33788606a4ce2fda0452722283d1,fashion_bolsas_e_acessorios,60.0,1675.0,7.0,150.0,17.0,5.0,18.0
f486b2e5c945f3261655ae0bcbf92855,esporte_lazer,43.0,767.0,1.0,200.0,21.0,21.0,21.0
d97cfa719a6198d4a66453e0c6ed596c,fashion_bolsas_e_acessorios,57.0,66.0,1.0,250.0,16.0,2.0,20.0
9e8a8f0d5433b6dd46b98108d9ea27f0,relogios_presentes,49.0,696.0,1.0,375.0,18.0,12.0,13.0
9f5d4ccdd7f86c5c3fdcbd899867a5e9,esporte_lazer,43.0,417.0,1.0,300.0,30.0,16.0,16.0
6a7ee229607aa7511363812c90560144,eletrodomesticos,60.0,330.0,1.0,225.0,24.0,13.0,15.0
8085332eae15bbb5b7daa5b11fad25dc,fashion_bolsas_e_acessorios,39.0,245.0,4.0,100.0,16.0,5.0,14.0
83309bfd8eef19fbfaa8e790b824b572,casa_conforto,59.0,349.0,1.0,1600.0,45.0,15.0,35.0
49e9c574147c521a9bd39ab709a103f3,perfumaria,32.0,609.0,1.0,200.0,17.0,6.0,12.0
9394a725ee7e3f1da0d6b22b046cc8d4,brinquedos,41.0,807.0,1.0,1860.0,45.0,20.0,43.0
249360ba4e41990fed4dd4398fd1893a,bebes,53.0,1286.0,4.0,200.0,16.0,6.0,11.0
39d5577b413907bf3a1d2f9ab9510863,cama_mesa_banho,54.0,229.0,1.0,1500.0,40.0,5.0,30.0
78680f078476e5a28ec2c145ee75347a,cool_stuff,54.0,822.0,1.0,1100.0,30.0,12.0,16.0
5e211f15646acded537a9d1646f6a268,automotivo,59.0,759.0,2.0,2250.0,16.0,15.0,16.0
af3c32ffb86784d96ad53372364b9d3d,telefonia,47.0,174.0,2.0,150.0,20.0,5.0,12.0
7e31015e42f00d4170f63e2c37d55818,casa_conforto,60.0,216.0,3.0,2400.0,30.0,20.0,30.0
efafd20c0dfb7a4c591ec374a6befdcd,cama_mesa_banho,26.0,134.0,2.0,950.0,40.0,4.0,30.0
e799a2b8707a6a256fa3c040b75d2713,moveis_decoracao,60.0,2260.0,4.0,3000.0,69.0,11.0,11.0
ba2fafdf0c3e7418202575a48d00bd15,cama_mesa_banho,54.0,172.0,1.0,1000.0,35.0,15.0,25.0
29d6d16a90eb88618b243dc8cf30822a,malas_acessorios,50.0,389.0,3.0,11200.0,30.0,56.0,39.0
bbff7e0ea95dd990ce461d8104ee9173,eletrodomesticos_2,57.0,1933.0,4.0,15300.0,75.0,22.0,44.0
8be128ce3f51211048f4b891e9303381,,,,,3300.0,28.0,20.0,40.0
a4a65e9db92056dc3db50f09b945c270,moveis_decoracao,55.0,900.0,2.0,450.0,80.0,20.0,20.0
933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,58.0,998.0,3.0,633.0,32.0,17.0,16.0
823193e4168a61989f856c9bea47060d,moveis_decoracao,58.0,568.0,1.0,21000.0,58.0,40.0,50.0
c028e45b1d245ae576fcf069f68265ed,pet_shop,49.0,683.0,1.0,11100.0,52.0,52.0,36.0
ef5d149e671d0d67a962eceb26d972c8,,,,,200.0,16.0,2.0,20.0
e648fe1e87009dc727a743101c2fc3fa,beleza_saude,59.0,2013.0,3.0,75.0,21.0,6.0,12.0
d3d5a1d52abe9a7d234908d873fc377b,malas_acessorios,24.0,520.0,3.0,4900.0,38.0,55.0,22.0
72ff94ec344eb61096393776f2f1ab8c,construcao_ferramentas_iluminacao,60.0,648.0,4.0,1500.0,30.0,20.0,20.0
a13b7a4ff25bbeb55fd4ecfb4abaa0b0,moveis_decoracao,38.0,449.0,4.0,5450.0,38.0,19.0,33.0
67d2c4ee8fd08752a32aae5f878740aa,telefonia,45.0,361.0,1.0,100.0,19.0,4.0,11.0
9fff2c7eb7b525394603ee6bbecc9e4b,bebidas,60.0,603.0,1.0,1900.0,21.0,34.0,21.0
675f7d81de5e3dce0491b9b0ce921748,utilidades_domesticas,55.0,475.0,3.0,1535.0,10.0,15.0,14.0
b36f3c918c91478c4559160022d3f14e,,,,,300.0,16.0,4.0,11.0
c571bd52d56c393e52b38a593da5950f,cama_mesa_banho,54.0,223.0,1.0,550.0,16.0,10.0,16.0
10876ffa7227a74d878729d3f6bea35d,pet_shop,46.0,474.0,10.0,2500.0,45.0,15.0,28.0
1cc8eab3e8021aa2f19391441692c477,fashion_calcados,54.0,404.0,4.0,1500.0,35.0,12.0,20.0
7cabdd3cd47d37e33d2c6eabff08c1a6,informatica_acessorios,31.0,1078.0,2.0,150.0,39.0,2.0,30.0
ecf23a6c1689e2bed38171ececac6138,utilidades_domesticas,56.0,1688.0,4.0,1700.0,16.0,17.0,17.0
3c2e0c7185b8cb4c6172f7ad5e8f3075,beleza_saude,40.0,733.0,1.0,400.0,16.0,19.0,15.0
d220fdef3dfe133c5a725ee59ce99595,automotivo,59.0,1149.0,5.0,1300.0,20.0,4.0,13.0
ca84f66aece31f9e2298a1b53d9f39ee,beleza_saude,59.0,526.0,4.0,200.0,19.0,11.0,23.0
ae81ec7bba7a30b0b609ecc9513699d4,moveis_decoracao,33.0,510.0,4.0,700.0,22.0,12.0,15.0
ba7e06201e60d29279c7f11d689792bb,relogios_presentes,39.0,587.0,2.0,325.0,18.0,13.0,16.0
a9e010c9e4e10e358d3baf52bb920893,fraldas_higiene,36.0,259.0,1.0,550.0,16.0,16.0,20.0
060965aa6dfa817b80abda0c9413cc77,cama_mesa_banho,59.0,3863.0,5.0,22250.0,85.0,23.0,68.0
b952d6773e9a3a9b86c9faded9ec3c86,informatica_acessorios,41.0,713.0,1.0,150.0,39.0,9.0,11.0
738121d1a5b54545080cef01275446d8,beleza_saude,24.0,1932.0,1.0,400.0,25.0,25.0,25.0
68a61f99e823ef8b90bebd0161b95a0c,automotivo,53.0,1311.0,3.0,400.0,16.0,7.0,11.0
f05159152e8d116081d78d5d1f11b062,beleza_saude,55.0,550.0,1.0,200.0,16.0,25.0,15.0
f95d9369ebf76f811194c72bd22ff244,moveis_decoracao,60.0,1152.0,3.0,3700.0,45.0,11.0,65.0
e16c02dd52598b26d3402ef8ca15448d,fashion_bolsas_e_acessorios,42.0,819.0,1.0,100.0,16.0,14.0,14.0
5e515438a7eb90b6f35a1d0157a6310b,informatica_acessorios,39.0,1009.0,1.0,200.0,31.0,13.0,11.0
12f54c9922a614df9d112a6d7537bb9d,telefonia,55.0,592.0,1.0,275.0,18.0,4.0,12.0
8fadf68a98d539874e3365004f8bb2e7,papelaria,60.0,315.0,3.0,6100.0,38.0,30.0,28.0
367dd13835e78ce371a3e7ed449a1d26,utilidades_domesticas,58.0,702.0,3.0,350.0,30.0,11.0,11.0
624b5655a9d76b5a0e7d780dc4733887,telefonia,53.0,264.0,2.0,200.0,19.0,4.0,11.0
75a9a2b97bddd22ba8b6fdd4b042da42,beleza_saude,57.0,2897.0,1.0,1200.0,35.0,10.0,35.0
14e9b59d37c1571b980c02e237a5d395,ferramentas_jardim,60.0,3920.0,3.0,6800.0,50.0,40.0,50.0
833cc08f39d51d324d7c702707535e4f,automotivo,52.0,666.0,2.0,17400.0,65.0,25.0,25.0
0c9452f6a812935c0615faee8bf8646b,moveis_escritorio,58.0,1104.0,1.0,10050.0,100.0,45.0,20.0
49659dedf501090b249d0b09ca7faaf7,moveis_decoracao,58.0,1969.0,2.0,3000.0,69.0,11.0,11.0
72b4b2eaeeba10703a63a5f639315366,automotivo,59.0,893.0,3.0,1800.0,30.0,30.0,30.0
1b7e8de633927dc83ae6d84f54f9cc1e,beleza_saude,35.0,472.0,1.0,358.0,17.0,16.0,14.0
6bae58cc7b604c823271ecb0f82de699,fashion_bolsas_e_acessorios,57.0,314.0,1.0,1000.0,60.0,40.0,60.0
bbe7651fef80287a816ead73f065fc4b,esporte_lazer,32.0,280.0,2.0,2700.0,60.0,15.0,15.0
48282b524c93e69ec5653481e2b8a237,fashion_bolsas_e_acessorios,38.0,828.0,1.0,100.0,16.0,5.0,16.0
aa8e397582b49721494b929b3216b41f,esporte_lazer,47.0,1199.0,3.0,200.0,30.0,5.0,16.0
a4f46aac5fc5e88c9701aa860c2a957c,fashion_bolsas_e_acessorios,33.0,365.0,4.0,800.0,30.0,20.0,25.0
d81cbbaeb38bdc56879d408d7f607b0e,telefonia,53.0,2384.0,1.0,600.0,21.0,23.0,22.0
2391e872fbc176a9378c25b0e5ed4b2f,esporte_lazer,53.0,54.0,2.0,250.0,20.0,25.0,25.0
4027c03e4b0afe1963877d2d164f880b,perfumaria,51.0,538.0,1.0,500.0,23.0,8.0,15.0
34282a40b7d2b7aae8762762cb6ebcad,moveis_sala,37.0,313.0,2.0,4350.0,58.0,16.0,53.0
3a22eb30c7bdd30bf0a4729ed8614d82,esporte_lazer,43.0,289.0,1.0,1199.0,25.0,23.0,22.0
0a3d0e8c9d5c6e92b034ab390cda4a48,esporte_lazer,58.0,976.0,1.0,750.0,30.0,30.0,30.0
adcadcaea9138b1888d211693ee2421a,malas_acessorios,50.0,390.0,3.0,200.0,16.0,6.0,12.0
35c4bd936587a3b496e5f865b551de1a,utilidades_domesticas,56.0,740.0,1.0,1850.0,30.0,30.0,30.0
7b5d9a68d3738077e0100d0528dd707d,moveis_decoracao,52.0,832.0,1.0,1000.0,20.0,35.0,20.0
66e0e2eae7c7ea6eae5a004c80a22bc2,relogios_presentes,35.0,606.0,3.0,700.0,23.0,15.0,19.0
e4b2809914acb98470a12e7dbbb73a5d,esporte_lazer,43.0,322.0,1.0,150.0,16.0,11.0,11.0
8b8422bfeaebcd02e897666185ca2c2c,cama_mesa_banho,56.0,92.0,1.0,400.0,28.0,13.0,12.0
59acb82068f537c60568a06ca341397f,informatica_acessorios,29.0,501.0,1.0,600.0,18.0,9.0,16.0
6e2d41323c4b6d240b530b9e68e83de1,relogios_presentes,55.0,626.0,1.0,400.0,23.0,15.0,19.0
2d4d78eecba060a7127c5f6a21cdb0c7,brinquedos,28.0,137.0,1.0,2444.0,45.0,22.0,41.0
d787de6a880320609e500adbb90fb9c7,telefonia,52.0,610.0,1.0,250.0,18.0,4.0,12.0
ace151a1240f7d1645965f9a9ea6c7e0,beleza_saude,34.0,2243.0,5.0,950.0,43.0,9.0,23.0
cfbf1eb673c7eba9e2f58d9375e902b1,fashion_roupa_feminina,29.0,509.0,2.0,700.0,20.0,12.0,20.0
b5a4e805e99d591325383971318613cd,construcao_ferramentas_construcao,56.0,484.0,1.0,150.0,20.0,4.0,20.0
e8d6e49fb0a39cfd4ebcdb977ebb82c4,construcao_ferramentas_seguranca,49.0,312.0,1.0,600.0,16.0,10.0,13.0
108fc05afc7b739e4a355e2bfa12bdc2,bebes,58.0,1149.0,2.0,500.0,30.0,10.0,30.0
90c6f8e7eb269e93626beb64379a8df9,moveis_decoracao,26.0,3454.0,1.0,1400.0,53.0,8.0,11.0
24ed44cfdb667b989166a0a60ca9f9bd,esporte_lazer,51.0,155.0,2.0,50.0,16.0,4.0,11.0
5636b7f13454e8499fa797687f2f6038,informatica_acessorios,43.0,726.0,3.0,150.0,16.0,12.0,15.0
f9982e3da18bb4f67e0fa0fcca27b8d4,consoles_games,45.0,1338.0,1.0,600.0,18.0,12.0,18.0
003a31970fea14fffe92ac856b8a9b97,casa_construcao,55.0,900.0,4.0,1850.0,45.0,12.0,45.0
84f456958365164420cfc80fbe4c7fab,cama_mesa_banho,55.0,312.0,1.0,1550.0,44.0,14.0,34.0
1f15aad258a1559be6c62fe1a774daa7,pet_shop,43.0,259.0,3.0,700.0,20.0,20.0,20.0
01bacce2c74317ed2524bcaabae2e9d4,utilidades_domesticas,40.0,196.0,2.0,1000.0,38.0,39.0,38.0
1de98461015ec4932a0459c5772f7b1f,papelaria,53.0,197.0,3.0,650.0,23.0,7.0,15.0
691068f9993552f6ba5a12e4b379b4a0,beleza_saude,57.0,463.0,1.0,375.0,16.0,15.0,14.0
cff0f92f00bc55eda3414e941101ccb9,construcao_ferramentas_construcao,55.0,174.0,6.0,10200.0,44.0,15.0,33.0
2ceff09b2c03503b6dfe7b076c6f0c1e,beleza_saude,45.0,2208.0,2.0,150.0,16.0,6.0,11.0
84952f1f00709e71d58587cb34163e26,eletrodomesticos_2,55.0,930.0,4.0,2300.0,30.0,24.0,30.0
045bb60690dbae4f06160b45556463a1,utilidades_domesticas,35.0,116.0,1.0,1200.0,80.0,16.0,16.0
a5b601f57c1fe288e77100429a1f1b7a,automotivo,50.0,3424.0,5.0,200.0,16.0,5.0,16.0
7f61bd19ec09e7fe8a9fa226b516e6cd,telefonia_fixa,51.0,537.0,1.0,850.0,43.0,30.0,33.0
725f8d2c0ae782803f3a364b9d2f6f24,moveis_decoracao,42.0,444.0,1.0,4300.0,35.0,15.0,30.0
e0cd006cb0ccbbf5e501be0df7c1e5f4,bebes,36.0,80.0,1.0,195.0,15.0,11.0,12.0
bf7e9480325415ebfee169ceee8b53e0,esporte_lazer,57.0,576.0,1.0,1800.0,26.0,18.0,18.0
0192191cc1bc83262d6667c54c2e048f,fashion_calcados,54.0,404.0,4.0,850.0,22.0,12.0,33.0
f8c52581d99477033b6cfa2da771e101,esporte_lazer,49.0,373.0,4.0,150.0,20.0,4.0,15.0
569216db5e4a857c4056614de975617f,relogios_presentes,57.0,607.0,2.0,600.0,21.0,20.0,17.0
b0895d32e26dbb099a86c2ce278783f3,moveis_decoracao,55.0,1033.0,1.0,2050.0,35.0,26.0,16.0
066bbc3a1363adc4d73e093aefd9363a,informatica_acessorios,54.0,1374.0,3.0,1900.0,26.0,10.0,20.0
daf7ec5956e0377c86e427d04ba0e315,cama_mesa_banho,49.0,729.0,1.0,3200.0,20.0,30.0,30.0
693567e68c0e3d72dc3ae88159aeed6c,moveis_decoracao,54.0,315.0,1.0,303.0,14.0,14.0,28.0
b061d19bedb7cb3af1ae9d6fb52b5712,automotivo,37.0,2031.0,1.0,5100.0,55.0,15.0,34.0
2eb2543712366c95191841792a725a23,utilidades_domesticas,55.0,236.0,1.0,450.0,54.0,4.0,15.0
d392a00a8d96150a649853d20d63e8ba,esporte_lazer,47.0,490.0,1.0,1500.0,22.0,27.0,22.0
abda62f854cffdc94184e6bccadc2286,utilidades_domesticas,36.0,810.0,4.0,800.0,27.0,22.0,27.0
306b0c58328826c0564cbc520787d508,cama_mesa_banho,31.0,209.0,3.0,765.0,35.0,20.0,48.0
e8c111b515e74b1cbbad7b86099bf637,utilidades_domesticas,58.0,1033.0,1.0,600.0,55.0,18.0,37.0
b200c3a6dbe2a96c1e2f1904361763db,perfumaria,49.0,699.0,2.0,350.0,20.0,16.0,21.0
08bcc2d85da3a9c0e2ac1cc28b67418d,livros_tecnicos,38.0,3543.0,1.0,350.0,23.0,2.0,16.0
88d4861333d5a570ffdfc395e90d929d,informatica_acessorios,43.0,492.0,1.0,200.0,18.0,9.0,16.0
734be9836ed8115f981a072369c2516c,cama_mesa_banho,51.0,242.0,1.0,2700.0,37.0,23.0,35.0
1fb5f3130b9f5c67e7dc57e0f5df6e6d,instrumentos_musicais,57.0,1096.0,5.0,1850.0,54.0,16.0,11.0
bb0d5e6aed6ddf6c6ca1bd5e448bc106,cool_stuff,46.0,2522.0,5.0,900.0,16.0,8.0,13.0
fc1d8637c0268af3db482c14b7ef8e75,cama_mesa_banho,60.0,269.0,1.0,1700.0,34.0,7.0,32.0
8c464efd8ef90612cb673a5ce7046e8c,papelaria,59.0,175.0,2.0,400.0,20.0,20.0,20.0
d1314aa640f46cc0302ec32290782b7b,bebes,59.0,663.0,3.0,50.0,31.0,2.0,27.0
db715cc52497b781151fa5d2968048c9,ferramentas_jardim,56.0,82.0,1.0,600.0,20.0,16.0,16.0
c9a5cd871df02fbd050ef58ef9a64510,cool_stuff,56.0,1400.0,2.0,585.0,21.0,20.0,19.0
0e8667de30891d1a7de8ab9ebae611d9,cama_mesa_banho,48.0,207.0,1.0,950.0,35.0,15.0,25.0
a5b27ab457629a351464825096c64688,eletronicos,42.0,453.0,3.0,3000.0,40.0,12.0,20.0
60184212dae4e6b0da32bf54271a8c4a,relogios_presentes,59.0,476.0,2.0,394.0,17.0,11.0,14.0
6047d1b3d3841a528e860a939daa2035,perfumaria,52.0,292.0,1.0,150.0,16.0,3.0,15.0
b8411dee248601bc460bac8e1fb8a102,cama_mesa_banho,56.0,471.0,3.0,525.0,24.0,7.0,29.0
0f81e9b864727ae5398d12bea4061449,eletrodomesticos,57.0,252.0,1.0,1600.0,55.0,7.0,38.0
300666e2638b1c8f5528bd23a6e9dea3,cama_mesa_banho,46.0,1391.0,2.0,1250.0,48.0,10.0,12.0
f4e4b2101f8c3afd7b8a8546e9d706f4,eletrodomesticos,50.0,356.0,2.0,225.0,28.0,13.0,18.0
